Order_Date,Category,Sub-Category,Product_Name,Customer_Name,Region,Sales,Profit,Profit_Margin,Quantity
2023-10-30,Kitchen,Juicer,Juicer Sint,Vaibhav Kunda,East,58760.5,13789.31,23.466971860348362,2
2023-12-29,Home Decor,Wall Art,Wall Art Tenetur,Kimaya Vala,South,260200.0,18189.62,6.990630284396618,5
2025-02-13,Electronics,Camera,Camera Minus,Onkar Verma,East,85384.0,15861.81,18.577028483088164,2
2024-09-19,Sports,Tennis Racket,Tennis Racket Sed,Shanaya Bhat,South,61992.0,5890.9,9.502677764872887,4
2023-10-30,Kitchen,Mixer Grinder,Mixer Grinder Aliquam,Pihu Varghese,West,2658.8,362.44,13.631713554987213,1
2024-03-31,Clothing,Men's Wear,Men's Wear Ex,Zain Sen,South,100572.0,22121.16,21.995346617348766,5
2025-02-24,Groceries,Spices,Spices Pariatur,Suhana Ganguly,South,51148.8,5324.04,10.40892454954955,2
2025-03-18,Furniture,Cabinet,Cabinet Nisi,Manjari Mangal,East,50811.3,8498.57,16.725748012745196,1
2024-06-13,Electronics,Smartwatch,Smartwatch Tempore,Yasmin Sekhon,East,105723.0,22061.05,20.866840706374205,4
2023-10-18,Furniture,Table,Table Deserunt,Faiyaz Issac,East,85438.6,10418.46,12.194090258969597,2
2024-09-24,Home Decor,Clock,Clock Perferendis,Darshit Hans,West,114684.0,11743.67,10.24002476369851,2
2024-03-02,Toys,Doll,Doll Assumenda,Charvi Shenoy,North,119981.2,23234.02,19.36471713901845,2
2024-05-21,Clothing,Men's Wear,Men's Wear Aliquid,Khushi Bhalla,South,289565.0,61458.27,21.224343411669228,5
2025-01-16,Clothing,Women's Wear,Women's Wear Totam,Samarth Biswas,West,104896.8,17061.36,16.264900359210195,2
2023-11-07,Home Decor,Cushion,Cushion Ipsum,Badal Mangal,East,29124.0,7277.61,24.988360115368767,5
2025-01-12,Electronics,Headphones,Headphones Deleniti,Nirvi Keer,North,10023.45,1456.11,14.527034105023716,3
2024-03-28,Groceries,Spices,Spices Reiciendis,Gatik Comar,West,17949.6,2704.4,15.06663101127602,3
2024-10-21,Home Decor,Vase,Vase Laboriosam,Hazel Hayre,North,324859.5,53183.45,16.371215864088935,5
2024-12-15,Clothing,Accessories,Accessories Iure,Ritvik Mangat,North,56853.7,9759.16,17.16539117067139,1
2024-06-03,Clothing,Women's Wear,Women's Wear Officia,Damini Kapur,South,56836.6,8325.15,14.647515861258414,1
2025-08-30,Clothing,Women's Wear,Women's Wear Vero,Tushar Devan,South,55570.0,6793.55,12.225211445024293,2
2024-10-25,Sports,Yoga Mat,Yoga Mat Quibusdam,Rohan Iyengar,East,67022.1,14626.79,21.823831243724083,3
2023-11-22,Toys,Action Figure,Action Figure Beatae,Bhavin Tara,North,136379.7,20913.92,15.33506819563322,3
2024-02-05,Kitchen,Juicer,Juicer Voluptate,Drishya Mangal,South,124995.2,30886.7,24.710308875860836,4
2024-03-07,Kitchen,Cookware Set,Cookware Set Ut,Divyansh Bhavsar,East,135517.5,8531.85,6.295755160772594,5
2024-10-26,Books,Fiction,Fiction Aliquid,Anay Warrior,East,35115.2,4820.48,13.72761653073313,1
2025-02-05,Toys,RC Car,RC Car Ipsum,Khushi Taneja,East,96330.0,11891.6,12.344648603757916,3
2025-03-27,Kitchen,Microwave,Microwave Eius,Siya Chandra,North,17479.8,2640.87,15.108124806919987,2
2025-02-20,Toys,Doll,Doll Eius,Taran Vig,South,229552.0,51151.3,22.283099254199485,5
2024-06-09,Sports,Yoga Mat,Yoga Mat Consequuntur,Nitya Gopal,South,88540.8,16698.92,18.860141313383206,4
2024-09-29,Electronics,Laptop,Laptop Ipsam,Dishani Chaudhry,East,126600.0,16591.78,13.105671406003157,2
2025-09-02,Home Decor,Wall Art,Wall Art Neque,Advika Grover,East,115909.2,27119.3,23.397021116529146,4
2024-08-27,Toys,RC Car,RC Car Et,Suhana Rastogi,East,85812.6,9112.69,10.61929133950026,4
2024-02-16,Furniture,Cabinet,Cabinet Provident,Onkar Rajagopal,South,160833.6,35806.38,22.262997284149577,4
2025-04-16,Sports,Football,Football Temporibus,Rhea Basak,East,34401.6,6928.02,20.13865634156551,2
2024-04-14,Electronics,Mobile,Mobile Laudantium,Anya Sha,South,3560.0,448.45,12.596910112359549,5
2024-04-10,Beauty,Foundation,Foundation Doloremque,Alia Ravi,North,236819.8,40372.4,17.0477299617684,4
2025-04-22,Clothing,Women's Wear,Women's Wear Consequuntur,Tarini Shukla,West,149838.75,36850.09,24.593164318308848,5
2024-09-27,Beauty,Lipstick,Lipstick Debitis,Aarush Kaur,South,73170.9,10033.02,13.711762462946336,1
2024-02-06,Groceries,Oil,Oil Sit,Uthkarsh Dara,East,141660.0,22581.15,15.940385429902584,5
2025-08-17,Sports,Dumbbells,Dumbbells Assumenda,Samiha Dutta,East,198652.65,24667.96,12.417634499212571,3
2024-08-25,Sports,Football,Football Distinctio,Mahika Divan,East,155307.6,29994.41,19.31290548562981,4
2025-06-30,Toys,Board Game,Board Game A,Vidur Sharaf,East,79611.9,8137.53,10.221499549690437,2
2025-05-10,Beauty,Foundation,Foundation Necessitatibus,Purab Seshadri,South,333535.5,29686.68,8.900605782592857,5
2025-08-05,Furniture,Cabinet,Cabinet Ratione,Vanya Sur,South,45039.0,5713.33,12.685294966584514,1
2024-02-14,Kitchen,Microwave,Microwave Ea,Rati Goyal,West,62388.9,14441.15,23.14698608246018,3
2025-07-23,Electronics,Mobile,Mobile Beatae,Anay Goswami,North,18079.45,3429.94,18.971484198910918,1
2025-03-09,Home Decor,Vase,Vase Exercitationem,Anika Deol,East,30319.25,6663.92,21.979171648375207,5
2024-03-30,Electronics,Camera,Camera Quasi,Sahil Saxena,North,68889.6,11105.93,16.121344876439984,4
2025-06-23,Electronics,Camera,Camera Atque,Rhea Rajagopalan,West,19236.8,1484.91,7.719111286700492,1
2025-04-20,Beauty,Shampoo,Shampoo Nulla,Zaina Bassi,South,225088.5,19501.98,8.66413877208298,5
2024-07-16,Furniture,Sofa,Sofa Dolorum,Ishita Shroff,South,2230.4,407.92,18.28909612625538,4
2023-10-16,Beauty,Foundation,Foundation Officia,Kabir Dubey,West,257712.0,26012.11,10.093480319115912,4
2025-05-10,Beauty,Shampoo,Shampoo Saepe,Zoya Gera,South,14436.2,906.84,6.281708482841745,1
2023-11-05,Furniture,Chair,Chair Assumenda,Shalv Lad,North,149425.5,16809.48,11.249405222000261,2
2024-06-03,Clothing,Accessories,Accessories Perspiciatis,Kaira Sinha,South,265568.0,59731.79,22.49208865525967,4
2024-06-09,Home Decor,Lamp,Lamp Ex,Aaina Gala,East,153273.0,15727.77,10.26127889452154,3
2025-09-17,Books,Fiction,Fiction Rem,Pari Vohra,North,116016.5,26646.97,22.968258825253304,5
2024-01-03,Books,Textbook,Textbook Alias,Lagan Kala,South,68905.4,5338.34,7.7473463618236025,1
2024-09-14,Electronics,Camera,Camera Placeat,Keya Borah,North,155600.5,33651.01,21.62654361650509,5
2024-08-29,Electronics,Headphones,Headphones Rerum,Hiran Balakrishnan,West,50673.0,6174.29,12.184575612258994,1
2025-04-01,Beauty,Foundation,Foundation Molestias,Heer Lal,East,148165.8,28610.94,19.310083703526725,3
2024-05-13,Furniture,Bed,Bed Optio,Stuvan Hayer,North,203232.0,18444.62,9.07564753582113,5
2024-10-18,Sports,Dumbbells,Dumbbells Dolorem,Mishti Lata,West,54355.5,8805.24,16.19935425117973,1
2025-08-31,Kitchen,Cookware Set,Cookware Set Eligendi,Vedika Shetty,South,74308.0,9828.04,13.226086020347743,4
2024-03-26,Toys,RC Car,RC Car Nobis,Shalv Ahluwalia,North,178886.75,33710.88,18.844816622807446,5
2023-11-05,Home Decor,Vase,Vase Quisquam,Rania Bawa,East,87015.6,8010.29,9.205579229471496,2
2024-05-27,Furniture,Sofa,Sofa Temporibus,Piya Yadav,North,65178.0,14017.38,21.506305808708458,5
2025-06-11,Beauty,Shampoo,Shampoo Commodi,Emir Doctor,South,225336.0,41756.57,18.530802889906628,3
2024-09-13,Furniture,Bed,Bed Aspernatur,Tiya Bedi,North,58351.85,7117.79,12.198053703524396,1
2024-07-17,Toys,Board Game,Board Game Consectetur,Lavanya Cherian,South,327536.25,66432.74,20.28256109056631,5
2025-04-13,Home Decor,Vase,Vase A,Nirvi Vyas,East,87459.2,6642.63,7.59511863817643,2
2023-12-06,Toys,Puzzle,Puzzle Veniam,Alia Bandi,East,25673.0,5287.23,20.594515638998168,1
2025-01-09,Beauty,Perfume,Perfume Mollitia,Adira Dhingra,North,352555.0,50630.69,14.36107557686035,5
2024-05-25,Books,Comics,Comics Reprehenderit,Saira Chacko,North,121954.5,16875.23,13.837316376189479,5
2023-12-27,Electronics,Headphones,Headphones Perferendis,Biju Handa,East,197621.6,24989.09,12.644918369247085,4
2024-05-11,Toys,Action Figure,Action Figure Ipsum,Badal Sanghvi,South,274838.4,62452.3,22.723280298531794,4
2025-06-01,Sports,Cricket Bat,Cricket Bat Accusamus,Manikya Sur,West,227461.35,38212.89,16.799728833052296,3
2024-10-27,Groceries,Wheat,Wheat Repellendus,Ritvik Sankar,West,127037.7,28041.84,22.073636408719615,3
2025-05-26,Groceries,Wheat,Wheat Facere,Gokul Kari,North,79212.0,6199.67,7.8266803009645,1
2024-01-22,Furniture,Chair,Chair Odit,Veer Sood,North,71349.0,15172.76,21.265553826963238,3
2025-02-25,Electronics,Mobile,Mobile Mollitia,Nitya Mani,West,57519.5,7514.18,13.06370882917967,2
2024-03-18,Kitchen,Refrigerator,Refrigerator Unde,Mamooty Jhaveri,West,94683.2,11283.19,11.916781435354954,2
2025-02-21,Electronics,Mobile,Mobile Asperiores,Abram Gera,West,271340.0,43514.49,16.036887300066336,4
2024-07-10,Home Decor,Cushion,Cushion Earum,Aniruddh Batra,East,119660.8,26431.65,22.088812710595285,4
2025-07-10,Kitchen,Mixer Grinder,Mixer Grinder Maxime,Navya Balakrishnan,East,153926.6,19586.78,12.72475322653784,4
2023-11-12,Kitchen,Microwave,Microwave Quia,Vedika Suri,East,10030.0,1721.21,17.160618145563312,2
2024-09-19,Clothing,Men's Wear,Men's Wear Debitis,Taran Ganesan,South,188409.6,41098.05,21.813140094772244,4
2024-11-24,Clothing,Kids Wear,Kids Wear Pariatur,Dhanuk Ramachandran,North,5141.0,929.63,18.082668741489982,1
2024-10-16,Sports,Dumbbells,Dumbbells Ab,Tarini Walia,South,6503.4,1113.73,17.125349817018794,1
2024-10-25,Electronics,Laptop,Laptop Tempore,Ira Walia,West,138345.0,18153.21,13.121695760598504,5
2024-03-08,Groceries,Wheat,Wheat Itaque,Fateh Dhar,South,116437.5,20639.6,17.725904455179815,3
2024-03-23,Books,Fiction,Fiction Sunt,Indrajit Kaul,North,243252.0,34303.11,14.101881998914706,5
2023-11-22,Beauty,Face Cream,Face Cream Doloribus,Krish Ahuja,South,36391.9,6661.9,18.305996664092834,2
2025-06-01,Furniture,Cabinet,Cabinet Iusto,Mohanlal Dyal,West,107168.0,8763.99,8.177804941773664,4
2025-08-26,Furniture,Sofa,Sofa Occaecati,Jivin Bobal,South,16402.7,1077.72,6.570381705450931,1
2023-11-21,Electronics,Mobile,Mobile Quo,Prisha Dhillon,South,98144.4,12724.88,12.965467209540229,4
2024-07-19,Groceries,Sugar,Sugar Est,Veer Goel,East,123705.6,15183.16,12.273623829479021,2
2023-10-08,Furniture,Chair,Chair Ipsum,Hunar Ganesan,West,223100.0,17960.38,8.050372030479606,5
2024-07-27,Books,Comics,Comics Unde,Hrishita Lata,East,149100.6,21260.28,14.259017066329713,4
2024-05-18,Furniture,Chair,Chair Voluptatum,Mishti Bhagat,East,122234.25,21318.01,17.440291898547255,5
2024-08-27,Sports,Football,Football Fugiat,Dharmajan Goel,East,68870.4,11659.91,16.93021965895363,3
2023-10-16,Kitchen,Mixer Grinder,Mixer Grinder Labore,Taimur Bumb,East,32875.2,5197.07,15.808481773494915,3
2024-10-19,Kitchen,Juicer,Juicer Officia,Divij Bose,West,64346.35,11812.56,18.35777786929639,1
2025-08-21,Sports,Yoga Mat,Yoga Mat Aliquid,Biju Vig,South,107093.5,24660.13,23.026728979816703,5
2025-02-02,Clothing,Kids Wear,Kids Wear Labore,Dhruv Bhalla,West,184247.7,45928.61,24.92764360152121,3
2024-07-01,Kitchen,Mixer Grinder,Mixer Grinder Doloribus,Badal Balan,East,7658.9,1392.85,18.18603193670109,1
2024-11-07,Electronics,Camera,Camera Voluptatum,Mahika Sachdeva,South,60107.75,5835.25,9.707982747649012,1
2025-06-26,Home Decor,Clock,Clock Nam,Elakshi Baral,East,22873.5,5134.3,22.44649922399283,1
2025-06-03,Home Decor,Vase,Vase Vel,Rania Balakrishnan,East,32827.2,5810.64,17.700687234975877,2
2024-08-05,Sports,Football,Football Iusto,Samaira Goel,North,139236.0,30309.19,21.768213680370017,2
2024-07-28,Home Decor,Cushion,Cushion Voluptate,Suhana Talwar,West,53128.0,12431.54,23.399224514380364,2
2024-09-07,Toys,Board Game,Board Game Dolore,Tara Chaudhry,South,230140.8,41478.59,18.023136271360833,4
2024-01-22,Kitchen,Microwave,Microwave Quos,Shanaya Roy,West,50135.3,3969.6,7.917774502197054,1
2025-07-20,Groceries,Oil,Oil Quibusdam,Onkar Sunder,North,40352.0,7659.18,18.9809179222839,4
2023-10-08,Home Decor,Cushion,Cushion Consequatur,Yasmin Baral,North,31347.9,4061.3,12.955572781589836,1
2025-01-26,Kitchen,Cookware Set,Cookware Set Natus,Shayak Koshy,South,143072.0,19431.3,13.581483448892865,4
2025-05-08,Clothing,Shoes,Shoes Quisquam,Yakshit Arora,South,3780.0,362.71,9.595502645502645,3
2024-01-14,Kitchen,Cookware Set,Cookware Set Incidunt,Riaan Sura,East,15825.6,3032.16,19.15984228086139,1
2024-07-28,Books,Biography,Biography Quas,Aarna Ramesh,East,83921.4,4318.57,5.145969919472268,3
2025-04-28,Home Decor,Lamp,Lamp Veritatis,Yuvaan Sheth,West,59780.5,11479.28,19.202382047657682,2
2024-11-14,Clothing,Accessories,Accessories Velit,Riya Hari,West,257161.2,13974.84,5.43427235523866,4
2024-10-20,Beauty,Face Cream,Face Cream Maxime,Lavanya Anne,West,255173.8,16707.86,6.547639295256802,4
2023-11-19,Clothing,Women's Wear,Women's Wear Ab,Taimur Goda,South,7087.0,604.61,8.53125440948215,1
2025-05-14,Groceries,Wheat,Wheat Animi,Mamooty Vora,North,112462.65,21743.77,19.334214514774462,3
2025-10-03,Toys,Action Figure,Action Figure Veritatis,Rasha Sule,West,54671.0,12774.27,23.365714912842275,1
2023-11-14,Toys,RC Car,RC Car Veritatis,Anahi Issac,East,27343.85,6205.0,22.692488438899424,1
2025-01-06,Home Decor,Clock,Clock Earum,Ela Chandra,North,111222.5,9145.67,8.222859583267775,5
2023-10-13,Home Decor,Clock,Clock Saepe,Samiha Sabharwal,East,34171.7,6720.07,19.665600482270417,2
2024-04-08,Sports,Dumbbells,Dumbbells Voluptatibus,Tara Hari,West,166764.0,17579.02,10.541255906550575,5
2024-04-25,Furniture,Cabinet,Cabinet Iure,Sumer Mann,West,207392.0,47871.61,23.082669534022525,4
2025-06-28,Electronics,Laptop,Laptop Deserunt,Suhana Sunder,North,11208.0,2672.37,23.843415417558887,1
2024-10-25,Clothing,Kids Wear,Kids Wear Ipsa,Anay Mandal,South,142126.2,11846.26,8.335029009429647,2
2023-11-04,Furniture,Table,Table Libero,Emir Jha,East,168298.2,12144.65,7.216149667673212,3
2023-10-17,Groceries,Wheat,Wheat Laboriosam,Nehmat Iyengar,West,19910.4,3164.1,15.891694792671165,1
2025-09-23,Beauty,Perfume,Perfume Quas,Ritvik Sood,South,104508.0,10965.21,10.492220691238947,3
2024-10-03,Kitchen,Juicer,Juicer Facere,Taimur Bahl,South,230829.0,19570.6,8.478397428399377,3
2024-06-23,Books,Textbook,Textbook Odio,Mahika Kothari,East,88261.2,20015.42,22.67748455720067,4
2025-01-30,Sports,Tennis Racket,Tennis Racket Veritatis,Jiya Bahl,West,20485.8,2609.18,12.736529693739076,2
2025-08-28,Beauty,Shampoo,Shampoo Molestiae,Ranbir Khalsa,North,103464.0,11392.29,11.010873347251218,2
2025-02-23,Furniture,Bed,Bed Recusandae,Darshit Upadhyay,North,42058.4,7357.3,17.493057272744565,2
2024-04-09,Furniture,Bed,Bed Veritatis,Ayesha Sarna,North,65196.6,7225.16,11.08211164385873,1
2025-08-12,Furniture,Sofa,Sofa Laboriosam,Sara Koshy,East,220442.75,50160.42,22.754397683752355,5
2024-06-30,Furniture,Bed,Bed Illum,Samar Jayaraman,North,137560.0,18865.74,13.714553649316663,4
2025-08-26,Sports,Cricket Bat,Cricket Bat Eligendi,Seher Lall,North,91776.0,19045.63,20.75229907601116,3
2024-11-23,Toys,Doll,Doll Hic,Anahita Hegde,South,45148.8,2803.69,6.209888191934226,3
2025-03-06,Beauty,Lipstick,Lipstick Esse,Indranil Varty,West,34764.15,8080.86,23.244808229167113,3
2024-08-18,Clothing,Accessories,Accessories Voluptas,Myra Sarkar,South,53089.2,10186.48,19.18748069287162,2
2024-06-11,Toys,Board Game,Board Game Impedit,Nitara Char,North,40367.35,7957.7,19.71320881851298,1
2023-12-31,Home Decor,Lamp,Lamp Cum,Anay Deol,East,97110.8,14603.15,15.03761682531706,4
2024-12-29,Furniture,Table,Table Exercitationem,Anvi Jayaraman,East,153598.4,34231.1,22.286104542755652,4
2025-01-02,Beauty,Foundation,Foundation Magni,Aaina Sharaf,South,62507.0,15215.42,24.341945702081365,1
2024-08-20,Sports,Football,Football Commodi,Alia Borde,East,139956.75,25632.64,18.3146865013656,3
2024-02-01,Beauty,Foundation,Foundation Sequi,Kanav Shan,South,92682.0,7015.32,7.569236744999029,2
2024-05-22,Groceries,Oil,Oil Accusamus,Suhana Ram,East,315968.0,58414.79,18.487565196475593,5
2024-09-10,Kitchen,Juicer,Juicer Nesciunt,Ivana Sen,South,56089.8,9486.42,16.912914647582983,2
2023-11-12,Home Decor,Vase,Vase Accusamus,Anaya Krish,West,75023.4,7928.62,10.56819605616381,2
2025-05-14,Electronics,Laptop,Laptop Sunt,Vihaan Lall,East,199608.9,41771.64,20.92674224445904,3
2025-03-06,Sports,Football,Football Maiores,Yakshit Gole,South,29791.65,3805.26,12.772907844983411,1
2024-07-14,Books,Non-Fiction,Non-Fiction Repellendus,Elakshi Barman,East,121876.2,25358.5,20.806769492320896,2
2024-05-22,Furniture,Table,Table Explicabo,Eshani Kala,South,228042.0,56417.79,24.740087352329834,4
2024-06-14,Kitchen,Cookware Set,Cookware Set Ipsum,Mahika Tiwari,South,59535.9,10175.19,17.09084770701375,1
2024-02-02,Kitchen,Microwave,Microwave Soluta,Neysa Chacko,South,110941.0,6648.65,5.992960222100034,2
2024-06-18,Toys,Board Game,Board Game Vel,Kabir Koshy,West,81640.8,7899.14,9.675480887007478,3
2025-09-17,Furniture,Sofa,Sofa Laboriosam,Shayak Tiwari,West,81488.0,17473.05,21.44248232868643,2
2024-01-28,Home Decor,Lamp,Lamp Impedit,Indrans Wable,East,86488.0,10828.96,12.520765886596982,2
2023-11-21,Kitchen,Refrigerator,Refrigerator Facere,Jiya Banerjee,North,26874.45,1408.57,5.241297961446652,1
2025-02-11,Kitchen,Juicer,Juicer Ad,Yashvi Chopra,West,104994.0,21539.17,20.514667504809797,4
2025-01-02,Clothing,Kids Wear,Kids Wear Officia,Anay Kamdar,South,59540.3,3887.55,6.529275129618091,2
2025-05-05,Clothing,Accessories,Accessories Dignissimos,Bhavin Suresh,East,140873.6,26268.05,18.646538457170113,2
2024-07-12,Toys,Action Figure,Action Figure Ducimus,Eva Dar,South,11565.3,969.43,8.382229600615634,1
2024-05-15,Clothing,Kids Wear,Kids Wear Reprehenderit,Sumer Bhandari,North,261839.0,41134.24,15.709745301502068,5
2024-03-14,Kitchen,Cookware Set,Cookware Set Accusantium,Vihaan Majumdar,South,165336.0,28997.73,17.538666715052983,3
2024-03-07,Clothing,Kids Wear,Kids Wear Adipisci,Nakul Maharaj,South,58687.4,12643.62,21.54401115060473,2
2024-02-07,Groceries,Oil,Oil Optio,Darshit Tripathi,East,41301.9,5876.6,14.228401114718695,3
2025-10-02,Books,Biography,Biography Facilis,Faiyaz Chada,North,70674.3,17235.76,24.387592095004827,1
2024-05-11,Furniture,Cabinet,Cabinet Temporibus,Azad Bhardwaj,North,123033.6,27145.18,22.06322500520183,3
2025-01-09,Clothing,Men's Wear,Men's Wear Repellat,Priyansh Rama,South,320431.5,33894.31,10.577708496199655,5
2024-07-31,Clothing,Kids Wear,Kids Wear Accusamus,Sana Borde,North,283394.5,63463.71,22.394121974844253,5
2024-09-23,Toys,Doll,Doll Ab,Trisha Lad,South,288203.4,38958.84,13.517828033951021,4
2025-07-03,Electronics,Mobile,Mobile Rem,Pihu Mane,West,42785.1,7439.24,17.3874549784855,1
2024-11-03,Sports,Tennis Racket,Tennis Racket Ipsum,Hansh Dara,South,223864.65,42668.77,19.060074915802918,3
2024-01-09,Home Decor,Clock,Clock Provident,Hazel Chakrabarti,South,137168.0,33083.87,24.11923334888604,4
2024-05-02,Clothing,Accessories,Accessories Laudantium,Kismat Rajan,East,96363.0,8393.35,8.710137708456566,2
2025-06-19,Sports,Cricket Bat,Cricket Bat Doloremque,Onkar Dugar,West,32883.1,6950.81,21.137940157710194,1
2024-11-12,Toys,Action Figure,Action Figure Quae,Ivana Kadakia,East,241162.25,41029.54,17.01325145208257,5
2024-08-17,Sports,Yoga Mat,Yoga Mat A,Adira Issac,West,21669.5,2977.36,13.73986478691248,2
2024-10-16,Beauty,Foundation,Foundation Occaecati,Chirag Ramanathan,East,108611.3,20674.53,19.035339785086816,2
2024-02-24,Groceries,Rice,Rice Id,Priyansh Khurana,East,100314.0,9395.84,9.366429411647427,5
2025-08-03,Kitchen,Mixer Grinder,Mixer Grinder Rem,Jiya Savant,West,96224.0,14747.44,15.326155636847357,2
2023-12-11,Toys,Action Figure,Action Figure Atque,Advik Talwar,West,40803.2,3958.24,9.700807779781979,2
2024-04-16,Groceries,Rice,Rice Illum,Zara Ramachandran,East,136873.6,20500.48,14.977672830991512,4
2025-04-28,Sports,Cricket Bat,Cricket Bat Iusto,Dhanuk Saraf,East,95157.0,20223.31,21.252572065113444,5
2025-02-17,Sports,Cricket Bat,Cricket Bat Totam,Dhanuk Soni,North,159698.0,38482.39,24.096976793698104,2
2025-09-20,Clothing,Women's Wear,Women's Wear Non,Indrajit Wason,North,112295.7,26273.46,23.39667502851846,3
2024-07-17,Toys,Puzzle,Puzzle Tempore,Hazel Kade,North,15455.7,3606.43,23.33398034382137,1
2025-05-25,Groceries,Rice,Rice Accusantium,Armaan Kunda,West,30560.4,1975.66,6.464771403515661,4
2024-06-19,Home Decor,Vase,Vase Est,Rasha Tank,South,214656.0,51499.02,23.991418828264756,4
2024-10-14,Sports,Tennis Racket,Tennis Racket Rerum,Rasha Bose,South,59346.5,13481.71,22.716942026909756,1
2024-05-20,Sports,Dumbbells,Dumbbells Accusamus,Anvi Raju,West,73380.0,13731.52,18.712891796129735,5
2024-08-22,Sports,Football,Football Exercitationem,Sara Chowdhury,East,10018.95,2342.42,23.379895098787795,1
2023-10-11,Groceries,Spices,Spices Eius,Indrajit Dave,South,23987.2,3757.96,15.666522145144077,2
